path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00238__23618.png,1,SiT,oth:SiT:00238,oth,00238
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_e4f2e2e5-6d49-43b0-af21-541f65b34224.png__13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_e4f2e2e5-6d49-43b0-af21-541f65b34224.png,1,MidJourney,efs:MidJourney:13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_e4f2e2e5-6d49-43b0-af21-541f65b34224.png,efs,13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_e4f2e2e5-6d49-43b0-af21-541f65b34224.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00401__00401.jpg,1,styleclip,fe:styleclip:00401,fe,00401
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_white_female_looking_at_the_camera_fa_9c732679-389b-4c0d-91fd-825e022ae1f4.png__13592447708_Single_person_white_female_looking_at_the_camera_fa_9c732679-389b-4c0d-91fd-825e022ae1f4.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_white_female_looking_at_the_camera_fa_9c732679-389b-4c0d-91fd-825e022ae1f4.png,efs,13592447708_Single_person_white_female_looking_at_the_camera_fa_9c732679-389b-4c0d-91fd-825e022ae1f4.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id55_0006__25813.png,1,SiT,oth:SiT:id55_0006,oth,id55_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id40_id43_0005__000.png,1,tpsm,oth:tpsm:id40_id43_0005,oth,id40_id43_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00390__00390.jpg,1,styleclip,fe:styleclip:00390,fe,00390
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id43_id47_0007__000.png,1,lia,oth:lia:id43_id47_0007,oth,id43_id47_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_384__seed2436.png,1,StyleGANXL,efs:StyleGANXL:ff:384,efs,ff:384
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id46_0001__seed22194.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id46_0001,efs,Fake_from_Celeb-real:id46_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id57_id53_0006__000.png,1,inswap,oth:inswap:id57_id53_0006,oth,id57_id53_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id56_ATISgVUKetI_50007_0000__000.png,1,sadtalker,oth:sadtalker:id56_ATISgVUKetI_50007_0000,oth,id56_ATISgVUKetI_50007_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id55_0009__seed22653.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id55_0009,efs,Fake_from_Celeb-real:id55_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id9_id21_0008__000.png,1,mobileswap,oth:mobileswap:id9_id21_0008,oth,id9_id21_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_809__000000_x_0.png,1,CollabDiff,efs:CollabDiff:809,efs,809
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id26_id24_0004__000.png,1,facevid2vid,oth:facevid2vid:id26_id24_0004,oth,id26_id24_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00202__Celeb-real_id50_0008_019.png,1,sd2.1,oth:sd2.1:00202,oth,00202
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1890__1890.jpg,1,starganv2,fe:starganv2:1890,fe,1890
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00459__00459.jpg,1,styleclip,fe:styleclip:00459,fe,00459
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00177__seed20799.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00177,efs,Fake_from_Youtube-real:00177
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_856.png__856.png,1,whichfaceisreal,efs:whichfaceisreal:856.png,efs,856.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_686__000000_x_0.png,1,CollabDiff,efs:CollabDiff:686,efs,686
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id20_0004__YouTube-real_00155_055.png,1,pixart,oth:pixart:id20_0004,oth,id20_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id21_id37_0000__000.png,1,MRAA,oth:MRAA:id21_id37_0000,oth,id21_id37_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MRAA/fake/MRAA__MRAA_id29_id38_0008__000.png,1,MRAA,oth:MRAA:id29_id38_0008,oth,id29_id38_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id6_id0_0007__000.png,1,e4s,oth:e4s:id6_id0_0007,oth,id6_id0_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id10_id12_0001__000.png,1,fomm,oth:fomm:id10_id12_0001,oth,id10_id12_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id16_id1_0004__000.png,1,lia,oth:lia:id16_id1_0004,oth,id16_id1_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__027__151.png,0,real,ffc:027,ffc,027
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__027__360_260.png,1,sd2.1,ffc:027,ffc,ff:027
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__027__00880.jpg,1,e4e,ffc:027,ffc,ff:027
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__027__151.png,1,mobileswap,ffc:027,ffc,027_009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id60_0003__seed16417.png,1,StyleGAN2,efs:StyleGAN2:id60_0003,efs,id60_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_603__000000_x_0.png,1,CollabDiff,efs:CollabDiff:603,efs,603
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id2_id23_0007__000.png,1,pirender,oth:pirender:id2_id23_0007,oth,id2_id23_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id5_0004__seed25709.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id5_0004,efs,Fake_from_Celeb-real:id5_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_00001__013433.png,1,VQGAN,efs:VQGAN:00001,efs,00001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__00207__060.png,0,real,cdc:00207,cdc,00207
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__00207__2339.png,1,DiT,cdc:00207,cdc,00207
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__00207__2339.png,1,SiT,cdc:00207,cdc,00207
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_73__73.jpg,1,stargan,fe:stargan:73,fe,73
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/danet/fake/danet__danet_id58_id57_0008__000.png,1,danet,oth:danet:id58_id57_0008,oth,id58_id57_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id58_0001__23798.png,1,SiT,oth:SiT:id58_0001,oth,id58_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id26_0002__seed20966.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id26_0002,efs,Fake_from_Celeb-real:id26_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id17_0009__sample-17844.png,1,RDDM,oth:RDDM:id17_0009,oth,id17_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00161__Celeb-real_id37_0002_339.png,1,pixart,oth:pixart:00161,oth,00161
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00094__24062.png,1,SiT,oth:SiT:00094,oth,00094
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_156__156.jpg,1,stargan,fe:stargan:156,fe,156
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id39_0002__seed22404.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id39_0002,efs,Fake_from_Celeb-real:id39_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id6_90mj79GqWhc_50003_0005__000.png,1,sadtalker,oth:sadtalker:id6_90mj79GqWhc_50003_0005,oth,id6_90mj79GqWhc_50003_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id9_0008__015509.png,1,VQGAN,efs:VQGAN:id9_0008,efs,id9_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Youtube-real_00058__seed25650.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Youtube-real:00058,efs,Fake_from_Youtube-real:00058
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id37_0009__Celeb-real_id47_0005_142.png,1,pixart,oth:pixart:id37_0009,oth,id37_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id37_0007__Celeb-real_id38_0005_059.png,1,sd2.1,oth:sd2.1:id37_0007,oth,id37_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/tpsm/fake/tpsm__tpsm_id33_id31_0008__000.png,1,tpsm,oth:tpsm:id33_id31_0008,oth,id33_id31_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id61_0007__seed23329.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id61_0007,efs,Fake_from_Celeb-real:id61_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Face_of_clean_caucasian_male_face_only_shown_close-_b17a0126-4466-4211-a0e6-74c3f6139cc8.png__13592447708_Face_of_clean_caucasian_male_face_only_shown_close-_b17a0126-4466-4211-a0e6-74c3f6139cc8.png,1,MidJourney,efs:MidJourney:13592447708_Face_of_clean_caucasian_male_face_only_shown_close-_b17a0126-4466-4211-a0e6-74c3f6139cc8.png,efs,13592447708_Face_of_clean_caucasian_male_face_only_shown_close-_b17a0126-4466-4211-a0e6-74c3f6139cc8.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id16_0012__21541.png,1,SiT,oth:SiT:id16_0012,oth,id16_0012
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id50_0004__Celeb-real_id13_0009_014.png,1,sd2.1,oth:sd2.1:id50_0004,oth,id50_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id37_id1_0002__000.png,1,mobileswap,oth:mobileswap:id37_id1_0002,oth,id37_id1_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id48_0006__23058.png,1,DiT,oth:DiT:id48_0006,oth,id48_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id33_id31_0008__000.png,1,facedancer,oth:facedancer:id33_id31_0008,oth,id33_id31_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id21_id4_0009__000.png,1,inswap,oth:inswap:id21_id4_0009,oth,id21_id4_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id28_id21_0001__000.png,1,one_shot_free,oth:one_shot_free:id28_id21_0001,oth,id28_id21_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id30_id20_0004__000.png,1,pirender,oth:pirender:id30_id20_0004,oth,id30_id20_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1757__1757.jpg,1,starganv2,fe:starganv2:1757,fe,1757
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id7_0003__Celeb-real_id12_0001_217.png,1,sd2.1,oth:sd2.1:id7_0003,oth,id7_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_ff_851__seed19944.png,1,StyleGAN3,efs:StyleGAN3:ff:851,efs,ff:851
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id1_id37_0002__000.png,1,one_shot_free,oth:one_shot_free:id1_id37_0002,oth,id1_id37_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id37_BwIGcvBGSRk_50007_0007__000.png,1,sadtalker,oth:sadtalker:id37_BwIGcvBGSRk_50007_0007,oth,id37_BwIGcvBGSRk_50007_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_00180__YouTube-real_00067_411.png,1,sd2.1,oth:sd2.1:00180,oth,00180
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_00059__005155.png,1,VQGAN,efs:VQGAN:00059,efs,00059
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00274__seed22048.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00274,efs,Fake_from_Youtube-real:00274
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id29_0008__seed26037.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id29_0008,efs,Fake_from_Celeb-real:id29_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__779__157.png,0,real,ffc:779,ffc,779
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__779__507_271.png,1,sd2.1,ffc:779,ffc,ff:779
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__779__24932.jpg,1,e4e,ffc:779,ffc,ff:779
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id31_id30_0009__000.png,1,mobileswap,oth:mobileswap:id31_id30_0009,oth,id31_id30_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id55_0004__Celeb-real_id8_0001_102.png,1,sd2.1,oth:sd2.1:id55_0004,oth,id55_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id10_id13_0007__000.png,1,hyperreenact,oth:hyperreenact:id10_id13_0007,oth,id10_id13_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_323.png__323.png,1,whichfaceisreal,efs:whichfaceisreal:323.png,efs,323.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1632__1632.jpg,1,starganv2,fe:starganv2:1632,fe,1632
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_584__000000_x_0.png,1,CollabDiff,efs:CollabDiff:584,efs,584
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id39_id44_0000__000.png,1,lia,oth:lia:id39_id44_0000,oth,id39_id44_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id1_id4_0002__000.png,1,lia,oth:lia:id1_id4_0002,oth,id1_id4_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_243__243.jpg,1,starganv2,fe:starganv2:243,fe,243
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id33_id38_0001__000.png,1,hyperreenact,oth:hyperreenact:id33_id38_0001,oth,id33_id38_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_381__381.jpg,1,stargan,fe:stargan:381,fe,381
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id0_0009__Celeb-real_id57_0002_251.png,1,pixart,oth:pixart:id0_0009,oth,id0_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id0_id6_0007__000.png,1,fomm,oth:fomm:id0_id6_0007,oth,id0_id6_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_black_male_looking_at_the_camera_faci_f371c861-c58e-4fa0-ac8c-f80634d1735e.png__13592447708_Single_person_black_male_looking_at_the_camera_faci_f371c861-c58e-4fa0-ac8c-f80634d1735e.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_black_male_looking_at_the_camera_faci_f371c861-c58e-4fa0-ac8c-f80634d1735e.png,efs,13592447708_Single_person_black_male_looking_at_the_camera_faci_f371c861-c58e-4fa0-ac8c-f80634d1735e.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id43_0000__seed23243.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id43_0000,efs,Fake_from_Celeb-real:id43_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id1_AzW2iKdSITM_50003_0000__000.png,1,sadtalker,oth:sadtalker:id1_AzW2iKdSITM_50003_0000,oth,id1_AzW2iKdSITM_50003_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id26_id1_0002__000.png,1,fsgan,oth:fsgan:id26_id1_0002,oth,id26_id1_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_868.png__868.png,1,whichfaceisreal,efs:whichfaceisreal:868.png,efs,868.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id35_id37_0001__000.png,1,inswap,oth:inswap:id35_id37_0001,oth,id35_id37_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_b4846d08-7993-4c1b-a31a-ec82b81b070f.png__13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_b4846d08-7993-4c1b-a31a-ec82b81b070f.png,1,MidJourney,efs:MidJourney:13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_b4846d08-7993-4c1b-a31a-ec82b81b070f.png,efs,13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_b4846d08-7993-4c1b-a31a-ec82b81b070f.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id6_id16_0005__000.png,1,uniface,oth:uniface:id6_id16_0005,oth,id6_id16_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id37_id29_0005__000.png,1,hyperreenact,oth:hyperreenact:id37_id29_0005,oth,id37_id29_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_293.png__293.png,1,whichfaceisreal,efs:whichfaceisreal:293.png,efs,293.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id22_0000__Celeb-real_id43_0005_203.png,1,sd2.1,oth:sd2.1:id22_0000,oth,id22_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id10_0006__23017.png,1,DiT,oth:DiT:id10_0006,oth,id10_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_638.png__638.png,1,whichfaceisreal,efs:whichfaceisreal:638.png,efs,638.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id7_0005__seed8188.png,1,StyleGAN2,efs:StyleGAN2:id7_0005,efs,id7_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_450.png__450.png,1,whichfaceisreal,efs:whichfaceisreal:450.png,efs,450.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1314__1314.jpg,1,stargan,fe:stargan:1314,fe,1314
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/lia/fake/lia__lia_id30_id6_0007__000.png,1,lia,oth:lia:id30_id6_0007,oth,id30_id6_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id17_0004__2375.png,1,DiT,oth:DiT:id17_0004,oth,id17_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_953__seed19172.png,1,StyleGANXL,efs:StyleGANXL:ff:953,efs,ff:953
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id0_0009__seed15194.png,1,StyleGAN2,efs:StyleGAN2:id0_0009,efs,id0_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id6_id2_0005__000.png,1,fomm,oth:fomm:id6_id2_0005,oth,id6_id2_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id24_5nrn5fC001Q_50015_0004__000.png,1,sadtalker,oth:sadtalker:id24_5nrn5fC001Q_50015_0004,oth,id24_5nrn5fC001Q_50015_0004
